id,AOI_Name,AOI_Description,Date_Created,Date_Updated,row_number,locode,type,parent_id,region_id,level_id,shape_nbr,AOI_GeoJson_Polygon,geometry
5088,YICT,YICT locode: CNYTN FID: 5088,5/6/2021,5/6/2021,,CNYTN,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[114.2897221561074, 22.567912910406406], [114.27412324423815, 22.58405613337244], [114.27308464100008, 22.583032608000053], [114.27868480347352, 22.565517934876027], [114.2882731438927, 22.565680968756173], [114.2897221561074, 22.567912910406406]]]}","POLYGON(( 114.2897221561074 22.567912910406406, 114.27412324423815 22.58405613337244, 114.27308464100008 22.583032608000053, 114.27868480347352 22.565517934876027, 114.2882731438927 22.565680968756173, 114.2897221561074 22.567912910406406))"
5031,HuizhouInternationalContainerTerminals(HPH),HuizhouInternationalContainerTerminals(HPH) locode: CNHUI FID: 5031,5/6/2021,5/6/2021,,CNHUI,CTR,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[114.55869483900005, 22.695207596000046], [114.55871391300002, 22.696252823000066], [114.55105400100001, 22.696252823000066], [114.55121421800004, 22.695207596000046], [114.55869483900005, 22.695207596000046]]]}","POLYGON(( 114.55869483900005 22.695207596000046, 114.55871391300002 22.696252823000066, 114.55105400100001 22.696252823000066, 114.55121421800004 22.695207596000046, 114.55869483900005 22.695207596000046))"
5058,ShekouContainerTerminal,ShekouContainerTerminal locode: CNSHK FID: 5058,5/6/2021,5/6/2021,,CNSHK,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.89671897900007, 22.457136154000068], [113.89556312600007, 22.465307236000058], [113.89358329800007, 22.466005325000026], [113.88599968000005, 22.455530167000063], [113.8839550020001, 22.455205917000058], [113.88496589700003, 22.447080612000036], [113.8873958590001, 22.44555473300005], [113.89671897900007, 22.457136154000068]]]}","POLYGON(( 113.89671897900007 22.457136154000068, 113.89556312600007 22.465307236000058, 113.89358329800007 22.466005325000026, 113.88599968000005 22.455530167000063, 113.8839550020001 22.455205917000058, 113.88496589700003 22.447080612000036, 113.8873958590001 22.44555473300005, 113.89671897900007 22.457136154000068))"
5019,GuangzhouContainerTerminal(PSA),GuangzhouContainerTerminal(PSA) locode: CNCAN FID: 5019,5/6/2021,5/6/2021,,CNCAN,CTR,3,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.5137257202224, 23.043408905324583], [113.51045136923818, 23.048523745221726], [113.5096721650001, 23.048124313000073], [113.51289176900002, 23.04313087500003], [113.5137257202224, 23.043408905324583]]]}","POLYGON(( 113.5137257202224 23.043408905324583, 113.51045136923818 23.048523745221726, 113.5096721650001 23.048124313000073, 113.51289176900002 23.04313087500003, 113.5137257202224 23.043408905324583))"
5029,ShantouGuangaoTerminal,ShantouGuangaoTerminal locode: CNGNA FID: 5029,5/6/2021,5/6/2021,,CNGNA,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[116.77778053300005, 23.226266861000056], [116.77717018100009, 23.226411819000077], [116.77643013000011, 23.22273063700004], [116.77705192600001, 23.222646713000074], [116.77778053300005, 23.226266861000056]]]}","POLYGON(( 116.77778053300005 23.226266861000056, 116.77717018100009 23.226411819000077, 116.77643013000011 23.22273063700004, 116.77705192600001 23.222646713000074, 116.77778053300005 23.226266861000056))"
5046,NanshaContainerTerminalPhase1,NanshaContainerTerminalPhase1 locode: CNNSA FID: 5046,5/6/2021,5/6/2021,,CNNSA,CTR,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.68201255800011, 22.64859199500006], [113.67754173300011, 22.66054725600003], [113.67619895900009, 22.660139084000036], [113.68062400800011, 22.64819908100003], [113.68201255800011, 22.64859199500006]]]}","POLYGON(( 113.68201255800011 22.64859199500006, 113.67754173300011 22.66054725600003, 113.67619895900009 22.660139084000036, 113.68062400800011 22.64819908100003, 113.68201255800011 22.64859199500006))"
5023,DongguanHumenPortContainerterminal,DongguanHumenPortContainerterminal locode: CNDGG FID: 5023,5/6/2021,5/6/2021,,CNDGG,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.57302125742395, 22.872884750000026], [113.5717433056271, 22.872956196700464], [113.57091170162705, 22.867199818700463], [113.57240723191502, 22.867019221794262], [113.57302125742395, 22.872884750000026]]]}","POLYGON(( 113.57302125742395 22.872884750000026, 113.5717433056271 22.872956196700464, 113.57091170162705 22.867199818700463, 113.57240723191502 22.867019221794262, 113.57302125742395 22.872884750000026))"
5061,ShantouIntContainerTerminal(HPH),ShantouIntContainerTerminal(HPH) locode: CNSTG FID: 5061,5/6/2021,5/6/2021,,CNSTG,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[116.7224810813713, 23.35087128490964], [116.71835136400011, 23.352117538000073], [116.71802330000003, 23.351297379000073], [116.72215683237123, 23.350039680909656], [116.7224810813713, 23.35087128490964]]]}","POLYGON(( 116.7224810813713 23.35087128490964, 116.71835136400011 23.352117538000073, 116.71802330000003 23.351297379000073, 116.72215683237123 23.350039680909656, 116.7224810813713 23.35087128490964))"
5089,YICT(Phase3),YICT(Phase3) locode: CNYTN FID: 5089,5/6/2021,5/6/2021,,CNYTN,CTR,1,9,2,2,"{'type': 'Polygon', 'coordinates': [[[114.26570320100006, 22.57477760300003], [114.264482498, 22.576200485000072], [114.2529289130317, 22.566520067466502], [114.25428727977781, 22.56527368459859], [114.26570320100006, 22.57477760300003]]]}","POLYGON(( 114.26570320100006 22.57477760300003, 114.264482498 22.576200485000072, 114.2529289130317 22.566520067466502, 114.25428727977781 22.56527368459859, 114.26570320100006 22.57477760300003))"
5022,DachanBayPhase1,DachanBayPhase1 locode: CNDCB FID: 5022,5/6/2021,5/6/2021,,CNDCB,CTR,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.85825538600011, 22.525156021000043], [113.85345268200001, 22.540800095000066], [113.8520336150001, 22.540376663000075], [113.85676765400001, 22.52469825700007], [113.85825538600011, 22.525156021000043]]]}","POLYGON(( 113.85825538600011 22.525156021000043, 113.85345268200001 22.540800095000066, 113.8520336150001 22.540376663000075, 113.85676765400001 22.52469825700007, 113.85825538600011 22.525156021000043))"
9577,ZhangBaiMengPowerStation(DatangPower),ZhangBaiMengPowerStation(DatangPower) locode: CNZEL FID: 9577,5/6/2021,5/6/2021,,CNZEL,DRY,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[117.10528987272221, 23.564897840422528], [117.10448679871574, 23.563839686771587], [117.10732265380105, 23.561148257555704], [117.10827630418369, 23.56218342916375], [117.10528987272221, 23.564897840422528]]]}","POLYGON(( 117.10528987272221 23.564897840422528, 117.10448679871574 23.563839686771587, 117.10732265380105 23.561148257555704, 117.10827630418369 23.56218342916375, 117.10528987272221 23.564897840422528))"
9585,ChinaResourcesCement,ChinaResourcesCement locode: CNSTG FID: 9585,5/6/2021,5/6/2021,,CNSTG,DRY,2,9,2,2,"{'type': 'Polygon', 'coordinates': [[[116.74885990519493, 23.327500657364865], [116.747485895762, 23.328670166721274], [116.74702789261772, 23.328284172160533], [116.74848346425439, 23.327045525325264], [116.74885990519493, 23.327500657364865]]]}","POLYGON(( 116.74885990519493 23.327500657364865, 116.747485895762 23.328670166721274, 116.74702789261772 23.328284172160533, 116.74848346425439 23.327045525325264, 116.74885990519493 23.327500657364865))"
9579,ChaozhouAsiaPacificPort(Public),ChaozhouAsiaPacificPort(Public) locode: CNZEL FID: 9579,5/6/2021,5/6/2021,,CNZEL,DRY,1,9,2,2,"{'type': 'Polygon', 'coordinates': [[[117.09736579092419, 23.55815196487887], [117.09641214054152, 23.557300798260112], [117.10072866332621, 23.55320591963259], [117.10138116095644, 23.55426415891901], [117.09736579092419, 23.55815196487887]]]}","POLYGON(( 117.09736579092419 23.55815196487887, 117.09641214054152 23.557300798260112, 117.10072866332621 23.55320591963259, 117.10138116095644 23.55426415891901, 117.09736579092419 23.55815196487887))"
10467,Coalterminal,Coalterminal locode: CNNSA FID: 10467,5/6/2021,5/6/2021,,CNNSA,DRY,2,9,2,2,"{'type': 'Polygon', 'coordinates': [[[113.66537206920081, 22.67941209740131], [113.66978525902688, 22.671712821031022], [113.67076802818983, 22.672072130210154], [113.66637338117816, 22.67992536712233], [113.66537206920081, 22.67941209740131]]]}","POLYGON(( 113.66537206920081 22.67941209740131, 113.66978525902688 22.671712821031022, 113.67076802818983 22.672072130210154, 113.66637338117816 22.67992536712233, 113.66537206920081 22.67941209740131))"
10466,Grainterminal,Grainterminal locode: CNNSA FID: 10466,5/6/2021,5/6/2021,,CNNSA,DRY,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.66980380184128, 22.671695711046635], [113.67241833867101, 22.667178600511114], [113.67338256501957, 22.667640584553236], [113.6708421994474, 22.6720379103289], [113.66980380184128, 22.671695711046635]]]}","POLYGON(( 113.66980380184128 22.671695711046635, 113.67241833867101 22.667178600511114, 113.67338256501957 22.667640584553236, 113.6708421994474 22.6720379103289, 113.66980380184128 22.671695711046635))"
9580,ShantouPowerStation,ShantouPowerStation locode: CNSTG FID: 9580,5/6/2021,5/6/2021,,CNSTG,DRY,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[116.73869913680868, 23.335661083049974], [116.73573152739421, 23.337959622871693], [116.73507275574829, 23.33740659436853], [116.73811565335086, 23.33501011090944], [116.73869913680868, 23.335661083049974]]]}","POLYGON(( 116.73869913680868 23.335661083049974, 116.73573152739421 23.337959622871693, 116.73507275574829 23.33740659436853, 116.73811565335086 23.33501011090944, 116.73869913680868 23.335661083049974))"
5215,ShenzhenDiefu(CNOOC)-Regas,ShenzhenDiefu(CNOOC)-Regas locode: CNDPG FID: 5215,5/6/2021,5/6/2021,,CNDPG,GAS,1,9,2,2,"{'type': 'Polygon', 'coordinates': [[[114.43230247500003, 22.58669853200007], [114.43047905000003, 22.591077805000054], [114.4284381870001, 22.590307236000058], [114.4301357270001, 22.58593177800003], [114.43230247500003, 22.58669853200007]]]}","POLYGON(( 114.43230247500003 22.58669853200007, 114.43047905000003 22.591077805000054, 114.4284381870001 22.590307236000058, 114.4301357270001 22.58593177800003, 114.43230247500003 22.58669853200007))"
5211,JovoLNG-Regas,JovoLNG-Regas locode: CNCAN FID: 5211,5/6/2021,5/6/2021,,CNCAN,GAS,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.55294609100008, 22.949327469000025], [113.55217552200008, 22.95078468300005], [113.55143165600009, 22.950513840000042], [113.55220222500009, 22.948995590000038], [113.55294609100008, 22.949327469000025]]]}","POLYGON(( 113.55294609100008 22.949327469000025, 113.55217552200008 22.95078468300005, 113.55143165600009 22.950513840000042, 113.55220222500009 22.948995590000038, 113.55294609100008 22.949327469000025))"
5214,GuangdongDapengLNG-Regas,GuangdongDapengLNG-Regas locode: CNDPG FID: 5214,5/6/2021,5/6/2021,,CNDPG,GAS,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[114.43385505700007, 22.572439194000026], [114.43222999600005, 22.576265335000073], [114.43033409100008, 22.575761795000062], [114.43187522900007, 22.571783066000023], [114.43385505700007, 22.572439194000026]]]}","POLYGON(( 114.43385505700007 22.572439194000026, 114.43222999600005 22.576265335000073, 114.43033409100008 22.575761795000062, 114.43187522900007 22.571783066000023, 114.43385505700007 22.572439194000026))"
5216,ZhuhaiLNG(CNOOC)-Regas,ZhuhaiLNG(CNOOC)-Regas locode: CNJMN FID: 5216,5/6/2021,5/6/2021,,CNJMN,GAS,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.2182712550001, 21.901674271000047], [113.2168331150001, 21.905366898000068], [113.21564292900007, 21.904867172000024], [113.21703147900007, 21.901308060000076], [113.2182712550001, 21.901674271000047]]]}","POLYGON(( 113.2182712550001 21.901674271000047, 113.2168331150001 21.905366898000068, 113.21564292900007 21.904867172000024, 113.21703147900007 21.901308060000076, 113.2182712550001 21.901674271000047))"
9583,MultipurposeTerminal(Public),MultipurposeTerminal(Public) locode: CNSTG FID: 9583,5/6/2021,5/6/2021,,CNSTG,GCO,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[116.73316859199073, 23.34762284812719], [116.72974297943196, 23.348602092507583], [116.72947947077361, 23.347703492055015], [116.73289253530102, 23.34665511717156], [116.73316859199073, 23.34762284812719]]]}","POLYGON(( 116.73316859199073 23.34762284812719, 116.72974297943196 23.348602092507583, 116.72947947077361 23.347703492055015, 116.73289253530102 23.34665511717156, 116.73316859199073 23.34762284812719))"
8216,XinshiaTerminal,XinshiaTerminal locode: CNCAN FID: 8216,5/6/2021,5/6/2021,,CNCAN,GCO,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[113.53039483717993, 23.010584652694032], [113.52885837765415, 23.014395102476918], [113.52756376823889, 23.014054654297812], [113.5290717748105, 23.01019181669961], [113.53039483717993, 23.010584652694032]]]}","POLYGON(( 113.53039483717993 23.010584652694032, 113.52885837765415 23.014395102476918, 113.52756376823889 23.014054654297812, 113.5290717748105 23.01019181669961, 113.53039483717993 23.010584652694032))"
10734,CrudeTerminal(Huade),CrudeTerminal(Huade) locode: CNDAY FID: 10734,5/6/2021,5/6/2021,,CNDAY,LIQ,1,9,2,3,"{'type': 'Polygon', 'coordinates': [[[114.65869760766964, 22.66321091103149], [114.65677008457268, 22.667094934849317], [114.65448852662122, 22.666477855618155], [114.65641604971817, 22.662267112708143], [114.65869760766964, 22.66321091103149]]]}","POLYGON(( 114.65869760766964 22.66321091103149, 114.65677008457268 22.667094934849317, 114.65448852662122 22.666477855618155, 114.65641604971817 22.662267112708143, 114.65869760766964 22.66321091103149))"
10735,"CrudeTerminal(CNOOC,Shell)","CrudeTerminal(CNOOC,Shell) locode: CNDAY FID: 10735",5/6/2021,5/6/2021,,CNDAY,LIQ,1,9,2,4,"{'type': 'Polygon', 'coordinates': [[[114.65051546880917, 22.67482635871741], [114.65204961984551, 22.67163219715507], [114.65405581735457, 22.672176678973685], [114.65271835234851, 22.675261918871563], [114.65051546880917, 22.67482635871741]]]}","POLYGON(( 114.65051546880917 22.67482635871741, 114.65204961984551 22.67163219715507, 114.65405581735457 22.672176678973685, 114.65271835234851 22.675261918871563, 114.65051546880917 22.67482635871741))"
9584,Liquidterminal(Public),Liquidterminal(Public) locode: CNSTG FID: 9584,5/6/2021,5/6/2021,,CNSTG,LIQ,1,9,2,2,"{'type': 'Polygon', 'coordinates': [[[116.73306820773992, 23.34671272040211], [116.73472454787824, 23.34607908349123], [116.73507589275606, 23.347058339260474], [116.73329407230425, 23.347691971496907], [116.73306820773992, 23.34671272040211]]]}","POLYGON(( 116.73306820773992 23.34671272040211, 116.73472454787824 23.34607908349123, 116.73507589275606 23.347058339260474, 116.73329407230425 23.347691971496907, 116.73306820773992 23.34671272040211))"
10732,CrudeTerminal(Huade),CrudeTerminal(Huade) locode: CNDAY FID: 10732,5/6/2021,5/6/2021,,CNDAY,LIQ,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[114.6488829747577, 22.67950855787352], [114.65069248623647, 22.675225622244888], [114.65321006742428, 22.675588588079343], [114.6513218815334, 22.680343351781314], [114.6488829747577, 22.67950855787352]]]}","POLYGON(( 114.6488829747577 22.67950855787352, 114.65069248623647 22.675225622244888, 114.65321006742428 22.675588588079343, 114.6513218815334 22.680343351781314, 114.6488829747577 22.67950855787352))"
9586,tbd,tbd locode: CNSTG FID: 9586,5/6/2021,5/6/2021,,CNSTG,LIQ,2,9,2,1,"{'type': 'Polygon', 'coordinates': [[[116.65126915986804, 23.338135324153637], [116.65099310317832, 23.338630742909853], [116.64944342130651, 23.338089238593977], [116.64968183390216, 23.337547732069982], [116.65126915986804, 23.338135324153637]]]}","POLYGON(( 116.65126915986804 23.338135324153637, 116.65099310317832 23.338630742909853, 116.64944342130651 23.338089238593977, 116.64968183390216 23.337547732069982, 116.65126915986804 23.338135324153637))"
9581,AberdeenPolystyreen,AberdeenPolystyreen locode: CNSTG FID: 9581,5/6/2021,5/6/2021,,CNSTG,LIQ,1,9,2,3,"{'type': 'Polygon', 'coordinates': [[[116.7446751367394, 23.343149913555436], [116.74314427691462, 23.3438066062412], [116.742943508413, 23.343322727735035], [116.74437398398699, 23.342746679594924], [116.7446751367394, 23.343149913555436]]]}","POLYGON(( 116.7446751367394 23.343149913555436, 116.74314427691462 23.3438066062412, 116.742943508413 23.343322727735035, 116.74437398398699 23.342746679594924, 116.7446751367394 23.343149913555436))"
10753,Sinopec,Sinopec locode: CNZHA FID: 10753,5/6/2021,5/6/2021,,CNZHA,LIQ,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[110.40700292936484, 21.162731606864785], [110.40484632383627, 21.153345888902926], [110.40616424943705, 21.147032541542565], [110.40886000634775, 21.14742364167623], [110.40820104354735, 21.15630692370069], [110.4091595348934, 21.162396412898964], [110.40700292936484, 21.162731606864785]]]}","POLYGON(( 110.40700292936484 21.162731606864785, 110.40484632383627 21.153345888902926, 110.40616424943705 21.147032541542565, 110.40886000634775 21.14742364167623, 110.40820104354735 21.15630692370069, 110.4091595348934 21.162396412898964, 110.40700292936484 21.162731606864785))"
10736,"Petchemterminal(CNOOC,Shell)","Petchemterminal(CNOOC,Shell) locode: CNDAY FID: 10736",5/6/2021,5/6/2021,,CNDAY,LIQ,1,9,2,5,"{'type': 'Polygon', 'coordinates': [[[114.65260034073034, 22.670579574720634], [114.65413449176668, 22.666731947488856], [114.65645538692424, 22.667240130855696], [114.65492123588791, 22.671269232346894], [114.65260034073034, 22.670579574720634]]]}","POLYGON(( 114.65260034073034 22.670579574720634, 114.65413449176668 22.666731947488856, 114.65645538692424 22.667240130855696, 114.65492123588791 22.671269232346894, 114.65260034073034 22.670579574720634))"
10733,CrudeTerminal(CNOOC),CrudeTerminal(CNOOC) locode: CNDAY FID: 10733,5/6/2021,5/6/2021,,CNDAY,LIQ,1,9,2,2,"{'type': 'Polygon', 'coordinates': [[[114.6563570439091, 22.654244550492784], [114.65344609066065, 22.658092519679602], [114.65120386991524, 22.657330244931856], [114.65395747433942, 22.653191823765415], [114.6563570439091, 22.654244550492784]]]}","POLYGON(( 114.6563570439091 22.654244550492784, 114.65344609066065 22.658092519679602, 114.65120386991524 22.657330244931856, 114.65395747433942 22.653191823765415, 114.6563570439091 22.654244550492784))"
9578,OuhuaEnergy,OuhuaEnergy locode: CNZEL FID: 9578,5/6/2021,5/6/2021,,CNZEL,LIQ,1,9,2,1,"{'type': 'Polygon', 'coordinates': [[[117.13164701257456, 23.56519113150192], [117.12984009606005, 23.5640409666551], [117.13179758895076, 23.561096498761206], [117.13385546609229, 23.562016652066944], [117.13164701257456, 23.56519113150192]]]}","POLYGON(( 117.13164701257456 23.56519113150192, 117.12984009606005 23.5640409666551, 117.13179758895076 23.561096498761206, 117.13385546609229 23.562016652066944, 117.13164701257456 23.56519113150192))"
4779,Zhapo,Zhapo locode: CNZPO FID: 4779,12/9/2019,8/23/2020,10,CNZPO,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[111.81890703758715, 21.58290130735048], [111.81676774523815, 21.583980416617788], [111.81476511039715, 21.57911272513134], [111.81709895274612, 21.57828486538077], [111.81890703758715, 21.58290130735048]]]}","POLYGON(( 111.81890703758715 21.58290130735048, 111.81676774523815 21.583980416617788, 111.81476511039715 21.57911272513134, 111.81709895274612 21.57828486538077, 111.81890703758715 21.58290130735048))"
4619,Guangzhou,Guangzhou locode: CNCAN FID: 4619,12/9/2019,8/23/2020,10,CNCAN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.56945991500004, 22.980947495000066], [113.56702995300009, 22.98185920700007], [113.56250190700007, 22.97604560900004], [113.55945015000009, 22.97390174900005], [113.55228614800001, 22.969091415000037], [113.54866981500004, 22.959539413000073], [113.5506610870001, 22.95166587800003], [113.55483055100001, 22.943864822000023], [113.56571769700008, 22.92673301700006], [113.56643486000007, 22.92311286900008], [113.5685749050001, 22.922437668000043], [113.56945991500004, 22.980947495000066]]]}","POLYGON(( 113.56945991500004 22.980947495000066, 113.56702995300009 22.98185920700007, 113.56250190700007 22.97604560900004, 113.55945015000009 22.97390174900005, 113.55228614800001 22.969091415000037, 113.54866981500004 22.959539413000073, 113.5506610870001 22.95166587800003, 113.55483055100001 22.943864822000023, 113.56571769700008 22.92673301700006, 113.56643486000007 22.92311286900008, 113.5685749050001 22.922437668000043, 113.56945991500004 22.980947495000066))"
4633,Dayawan,Dayawan locode: CNDAY FID: 4633,12/9/2019,8/23/2020,10,CNDAY,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.66004469252736, 22.661888061848455], [114.65130218610608, 22.68147757449071], [114.64208768686069, 22.679712926627726], [114.6419199561309, 22.6607892316116], [114.65431861784857, 22.651766919148038], [114.65728149909711, 22.653571220191434], [114.66004469252736, 22.661888061848455]]]}","POLYGON(( 114.66004469252736 22.661888061848455, 114.65130218610608 22.68147757449071, 114.64208768686069 22.679712926627726, 114.6419199561309 22.6607892316116, 114.65431861784857 22.651766919148038, 114.65728149909711 22.653571220191434, 114.66004469252736 22.661888061848455))"
4631,Chiwan,Chiwan locode: CNCWN FID: 4631,12/9/2019,8/23/2020,10,CNCWN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.88196373000005, 22.457719803000032], [113.88147163400004, 22.46143150300003], [113.88871192900001, 22.462915421000048], [113.88675880400001, 22.476720810000074], [113.88028526300002, 22.479955673000063], [113.8697147370001, 22.474184036000054], [113.8792247770001, 22.457036972000026], [113.88196373000005, 22.457719803000032]]]}","POLYGON(( 113.88196373000005 22.457719803000032, 113.88147163400004 22.46143150300003, 113.88871192900001 22.462915421000048, 113.88675880400001 22.476720810000074, 113.88028526300002 22.479955673000063, 113.8697147370001 22.474184036000054, 113.8792247770001 22.457036972000026, 113.88196373000005 22.457719803000032))"
4717,Shapa,Shapa locode: CNSPA FID: 4717,12/9/2019,8/23/2020,10,CNSPA,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[111.68139457700005, 21.532564163000075], [111.67317390400007, 21.53992652900007], [111.66586494400008, 21.529985428000032], [111.67338371300008, 21.523801804000072], [111.68139457700005, 21.532564163000075]]]}","POLYGON(( 111.68139457700005 21.532564163000075, 111.67317390400007 21.53992652900007, 111.66586494400008 21.529985428000032, 111.67338371300008 21.523801804000072, 111.68139457700005 21.532564163000075))"
7170,Quxi,Quxi locode: CNJDR FID: 7170,12/9/2019,8/23/2020,10,CNJDR,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[116.44480400579712, 23.55315235337225], [116.42960928884212, 23.567080456764003], [116.36883042102197, 23.53457925283991], [116.3582401637503, 23.50291451457475], [116.39461539524869, 23.484334324852583], [116.44480400579712, 23.55315235337225]]]}","POLYGON(( 116.44480400579712 23.55315235337225, 116.42960928884212 23.567080456764003, 116.36883042102197 23.53457925283991, 116.3582401637503 23.50291451457475, 116.39461539524869 23.484334324852583, 116.44480400579712 23.55315235337225))"
4755,Zhanjiang,Zhanjiang locode: CNZHA FID: 4755,12/9/2019,8/23/2020,10,CNZHA,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[110.41030818271508, 21.137623953500576], [110.40871238700004, 21.157091141000024], [110.42214611279422, 21.233820238209862], [110.43724465835344, 21.246602402011895], [110.43156650785335, 21.25192204528547], [110.41468809866531, 21.240405923440882], [110.38610649100008, 21.123983383000052], [110.38969230700008, 21.12010002100004], [110.41030818271508, 21.137623953500576]]]}","POLYGON(( 110.41030818271508 21.137623953500576, 110.40871238700004 21.157091141000024, 110.42214611279422 21.233820238209862, 110.43724465835344 21.246602402011895, 110.43156650785335 21.25192204528547, 110.41468809866531 21.240405923440882, 110.38610649100008 21.123983383000052, 110.38969230700008 21.12010002100004, 110.41030818271508 21.137623953500576))"
4763,ZhanjiangPort,ZhanjiangPort locode: CNZNG FID: 4763,12/9/2019,8/23/2020,10,CNZNG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[110.51021501544592, 21.065598099684333], [110.50887915631922, 21.07986163798696], [110.47464251050737, 21.07134816928106], [110.47778320563798, 21.0633100502023], [110.51021501544592, 21.065598099684333]]]}","POLYGON(( 110.51021501544592 21.065598099684333, 110.50887915631922 21.07986163798696, 110.47464251050737 21.07134816928106, 110.47778320563798 21.0633100502023, 110.51021501544592 21.065598099684333))"
4785,HongKong,HongKong locode: HKHKG FID: 4785,12/9/2019,8/23/2020,9,HKHKG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[114.14344009177906, 22.32142725368739], [114.14780733813845, 22.327689612638157], [114.12952613800007, 22.340116501000068], [114.12039375300003, 22.349287033000053], [114.09746442295528, 22.36502073740028], [114.08688181513443, 22.364437355981174], [114.07881573590446, 22.356838388570115], [114.08035087600001, 22.348115921000044], [114.08586692800009, 22.333166122000023], [114.09169197100005, 22.323976517000062], [114.14344009177906, 22.32142725368739]]]}","POLYGON(( 114.14344009177906 22.32142725368739, 114.14780733813845 22.327689612638157, 114.12952613800007 22.340116501000068, 114.12039375300003 22.349287033000053, 114.09746442295528 22.36502073740028, 114.08688181513443 22.364437355981174, 114.07881573590446 22.356838388570115, 114.08035087600001 22.348115921000044, 114.08586692800009 22.333166122000023, 114.09169197100005 22.323976517000062, 114.14344009177906 22.32142725368739))"
4639,Dongguan,Dongguan locode: CNDGG FID: 4639,12/9/2019,8/23/2020,10,CNDGG,PRT,0,9,1,2,"{'type': 'Polygon', 'coordinates': [[[113.67362403900006, 22.735464096000044], [113.6701374050001, 22.740072250000026], [113.6637897490001, 22.745870590000038], [113.66250801100011, 22.744123459000036], [113.67220878600006, 22.73474311800004], [113.67362403900006, 22.735464096000044]]]}","POLYGON(( 113.67362403900006 22.735464096000044, 113.6701374050001 22.740072250000026, 113.6637897490001 22.745870590000038, 113.66250801100011 22.744123459000036, 113.67220878600006 22.73474311800004, 113.67362403900006 22.735464096000044))"
4665,Jiangmen,Jiangmen locode: CNJMN FID: 4665,12/9/2019,8/23/2020,10,CNJMN,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[113.2411937710001, 21.88767051700006], [113.2354907990001, 21.945199966000075], [113.2143650050001, 21.965238571000043], [113.1674275661875, 21.976536106708753], [113.16437258050722, 21.974993971717794], [113.17563438400009, 21.962778091000075], [113.22554588300011, 21.884954453000034], [113.2411937710001, 21.88767051700006]]]}","POLYGON(( 113.2411937710001 21.88767051700006, 113.2354907990001 21.945199966000075, 113.2143650050001 21.965238571000043, 113.1674275661875 21.976536106708753, 113.16437258050722 21.974993971717794, 113.17563438400009 21.962778091000075, 113.22554588300011 21.884954453000034, 113.2411937710001 21.88767051700006))"
4707,Shuidong,Shuidong locode: CNSDG FID: 4707,12/9/2019,8/23/2020,10,CNSDG,PRT,0,9,1,1,"{'type': 'Polygon', 'coordinates': [[[111.0860677660159, 21.46877160869502], [111.07708974862334, 21.47613281855769], [111.08253288300006, 21.480371475000027], [111.07763343155489, 21.483721935448962], [111.0723151875726, 21.47966656995566], [111.06050942146051, 21.488443255318153], [111.05779172371382, 21.485665523872637], [111.08426094100008, 21.46775627100004], [111.0860677660159, 21.46877160869502]]]}","POLYGON(( 111.0860677660159 21.46877160869502, 111.07708974862334 21.47613281855769, 111.08253288300006 21.480371475000027, 111.07763343155489 21.483721935448962, 111.0723151875726 21.47966656995566, 111.06050942146051 21.488443255318153, 111.05779172371382 21.485665523872637, 111.08426094100008 21.46775627100004, 111.0860677660159 21.46877160869502))"
